Waktu,ID,Username,Teks
1974-12-12T15:38:12,0ba772d3-44be-45ef-a9c7-42204ebf0b38,dasawinarsih,"Vel autem fugiat sequi nostrum quisquam consectetur aliquid aut quia dolorum ea, aperiam officiis dolore, facilis minima labore nemo vitae voluptatem hic quisquam minus et animi, minima fuga quo ipsam reprehenderit numquam nisi eveniet dolor hic maiores."
1997-02-27T04:41:19,0e41c9f2-c2ba-45ad-9efe-04ef9e46a114,dewi25,"Delectus nam nobis praesentium, itaque asperiores labore eligendi, quod tempora earum, quod distinctio minus, sit voluptates nostrum."
1976-10-20T16:00:39,d10af7ee-f278-4293-9475-e1c3985c0ea8,galiono32,"Eaque doloribus saepe tempore asperiores odit, distinctio at hic non illum perspiciatis temporibus aliquam placeat officiis porro, quas earum possimus asperiores ipsum voluptatibus aliquid voluptates ipsa."
1991-11-17T02:13:57,2f4af948-a698-490f-9ad4-383180dc449d,nurainirizki,"A ipsa odio labore maxime, nobis qui vero earum rem perspiciatis, officiis illo repudiandae quo sint nisi adipisci voluptate omnis dolorum, explicabo officia voluptatum nobis dignissimos ab magnam dolores eius fugiat, enim officiis minima consectetur pariatur maiores deleniti."
1970-12-23T06:09:48,741c2803-a838-4365-b839-e4084ee5a4ec,bakiadikuswoyo,"Quas saepe totam perferendis obcaecati laboriosam iure eos dolores numquam, corrupti praesentium asperiores, incidunt illo vero nisi ex, commodi ullam cupiditate sed?"
2021-02-01T07:22:58,0efdb51f-c9bd-4a62-b975-4721b5f6f5c1,wasitanadia,"Dolorum totam sint consequuntur quam ipsum doloribus natus exercitationem, laudantium et voluptates earum, praesentium doloribus repellendus aperiam provident natus, officia et fuga modi delectus."
1971-08-02T11:39:34,085977e6-0d6e-4269-a4bf-f4700307703c,pangestuwakiman,"Veritatis commodi repudiandae accusamus incidunt illo recusandae, beatae quam ratione quas unde praesentium nisi?"
2005-07-20T16:12:51,86aea2dd-fecb-4e3f-a994-3124ab06964b,capa77,"Molestiae quos voluptas delectus amet minima illo repudiandae facere id eum, accusantium quaerat laboriosam laudantium minima facilis quidem reiciendis praesentium aspernatur nam, omnis nostrum quae?"
2008-09-22T19:29:06,e08e6c21-87e0-455e-a23d-aa3192b0e5c4,bellapurwanti,"Atque sit sint, quis quam at ipsam saepe voluptatum praesentium quo omnis illo consequatur perspiciatis?"
1999-01-18T05:36:30,14b1d200-e0c0-47af-84e2-a182ac5142a8,sarah14,"Eligendi optio similique nemo est eveniet aperiam quibusdam excepturi adipisci, nostrum consequuntur praesentium quibusdam amet suscipit, dolorum repudiandae corporis minus incidunt quasi eligendi facilis?"
1984-10-04T17:50:48,90d82423-dfb4-4cb3-a0a5-31cbf5005087,fwahyudin,"Qui sapiente minima suscipit, earum cupiditate doloremque, ex consequatur est, dolorem soluta blanditiis harum aliquam numquam doloribus, labore quam doloribus officiis aliquam repudiandae aspernatur rem quas?"
1998-01-15T15:54:23,9f058ea9-5606-456b-bd43-7b75bf1cbb8d,susantilanggeng,"Quos commodi voluptatum, atque officiis veniam?"
2001-11-03T20:35:59,1188638c-25f1-4996-abe6-f65228093f9b,umayaprakasa,"Voluptate quo deleniti similique ullam cumque veritatis minima hic, eligendi ipsum aperiam."
2018-09-04T22:24:56,c6266698-01d6-4f2b-8ddd-dced3253a5cb,wardayahalim,"Quas non harum reprehenderit sit mollitia inventore velit quae dolores iste praesentium, neque alias distinctio."
2004-05-28T14:06:40,8e13af03-f4fa-48f3-b725-fa40004b26bb,hasanahcakrawala,"Cupiditate aspernatur perferendis, eligendi eos aspernatur perferendis, quos inventore soluta."
2009-03-23T12:22:37,79621b81-5373-429f-9f04-98ab2d1b46bd,karman47,"Illum consequatur tempora odio minima aperiam quae, amet maiores earum suscipit obcaecati impedit voluptatum voluptas, minima quisquam iusto quos optio sint cumque obcaecati cum maiores ab, mollitia suscipit alias minima nihil tenetur id sunt atque ab deleniti totam, beatae nam repudiandae?"
2019-12-26T08:37:38,25324888-5568-4566-aaaa-7c62bed10c8a,mahfudpurwanti,"Vel asperiores perspiciatis quas fugit, vero assumenda aut, excepturi distinctio omnis repellat quam?"
1989-05-16T10:31:12,4a599adb-5eeb-4547-9ac5-6a5023b50427,haryantoprabowo,"Non cum ipsam assumenda, sit minus earum voluptas officia modi, suscipit accusamus magnam itaque voluptas nesciunt deleniti officiis ea laborum, perspiciatis neque at minus facilis quo qui a quia aliquam eaque dignissimos, minus autem mollitia?"
1985-08-10T19:11:15,e07c23a5-062c-4903-bd67-1cd465ef17cc,danuja09,"Suscipit ex voluptatibus nobis corrupti deserunt nesciunt corporis necessitatibus quam molestiae obcaecati, maxime nemo minima alias, amet iste consequatur, non mollitia tempore incidunt quisquam modi ea sunt, rerum inventore cupiditate veniam repudiandae quisquam corrupti accusantium aut sed dignissimos."
2015-05-12T23:15:01,755ccb17-2d1a-4624-948b-66c5fabc3b6c,rahmiwinarsih,"Nobis laboriosam delectus vitae vel omnis debitis illo magnam nam nemo quo, asperiores atque animi qui dignissimos alias ipsa, ipsa dolorem eaque, iure ratione suscipit temporibus dolor?"
2020-07-25T18:18:15,49851e6b-362d-40ea-b6cf-b707bb83c5df,fmansur,"Asperiores repellat explicabo recusandae praesentium quo, a nihil excepturi consectetur totam fugit praesentium, nisi odit odio porro architecto voluptatem, architecto mollitia laudantium nihil doloremque corrupti optio totam deleniti consequatur?"
2012-10-02T09:14:02,b99f1d00-1d27-44bf-8788-83e8dc357eb9,sabarputra,"Minus quibusdam molestiae fuga natus praesentium, ducimus eius ullam vero voluptates excepturi libero placeat dolorem hic voluptatum sequi."
2010-07-04T00:31:50,f5222dbb-82fe-4860-8260-74866fddf3c0,ghanimarbun,"Hic ea iste amet deserunt culpa pariatur perferendis non ullam minus officiis, tempora in nulla ipsam vel sapiente ut voluptatem, voluptate sed fuga consectetur at blanditiis cum eveniet vel, saepe ratione dolore, ullam itaque optio placeat numquam voluptas?"
1992-09-10T00:14:36,062e669d-3074-40fc-8b36-3fadd1dea01b,sitorusedi,"Incidunt harum itaque optio, recusandae sequi molestiae doloribus aspernatur fugit?"
1994-11-06T06:53:19,70951554-4fd0-4912-aa80-f47a3bcb72c6,gadinglaksita,"Nesciunt esse aliquam placeat, dolores saepe ut tempora nostrum illum, aliquam quo quisquam harum reiciendis, perspiciatis quibusdam obcaecati assumenda non esse, cumque praesentium alias sapiente repudiandae eius laborum ad natus?"
1974-01-01T23:52:55,ae520262-0580-4199-b3e2-cf73701c82c4,fwacana,"Porro ipsum sapiente corrupti provident enim error deleniti, esse nisi necessitatibus laborum sit nobis cum numquam velit vel, a repudiandae dolores doloribus."
1971-11-23T10:49:25,5064ef6f-0c8d-4b27-bb0b-9802e0d1577f,candrakantahutagalung,"Sapiente eius asperiores porro magni ipsa perferendis, consequuntur voluptatem sint enim atque in incidunt, nesciunt quasi ea minima soluta aliquam iusto non sapiente quod voluptate omnis, laboriosam quasi vitae nihil neque enim vero ut necessitatibus rerum illo."
1970-10-31T07:57:55,b1b9c9dc-7f49-4f3d-840e-fc12c64f3ebe,nsihombing,"Fuga at corporis quaerat animi id commodi tempore ea fugiat, incidunt eligendi iusto sequi ipsa nisi nemo?"
1992-06-12T21:33:19,4d2df284-3455-44ab-9be6-6424bab74f68,yessi48,"Distinctio id odio provident minima similique quisquam, perspiciatis nemo rem voluptatem atque, accusantium commodi dicta corporis placeat voluptas tempore doloribus magni, quasi laboriosam eaque?"
2020-08-01T13:55:30,835d9e26-d590-4179-9bc9-85df80755e30,yosefwijayanti,"Vero dolores est sequi quas autem corporis, rerum a dolorem ullam nam commodi exercitationem, optio minima reprehenderit itaque, ea possimus reprehenderit nulla asperiores voluptates nostrum ratione voluptas repudiandae?"
1982-10-11T13:11:36,0830c634-dba6-4ac9-b11c-036a42ebd0a9,tarihoransadina,"Dignissimos repellat est maiores doloribus rem incidunt modi deleniti a, voluptate labore odit delectus magni officia veritatis nisi corporis maxime, nesciunt atque doloribus commodi delectus est porro dolore?"
1989-10-03T21:47:28,91404843-ace8-405c-a391-a900b1aead96,galar59,"Tenetur neque iusto ad ipsum enim possimus obcaecati corporis vitae, cum quae ullam exercitationem excepturi, ab amet nam voluptate omnis, laborum nostrum aliquid quos?"
1999-02-19T10:25:09,57fefc12-255e-41c5-bf23-5776aae8f3af,apalastri,"Rerum vitae quaerat repudiandae saepe esse necessitatibus tempore ut suscipit atque, explicabo assumenda quo quam a veritatis vero aliquid asperiores, explicabo saepe perferendis est quidem quaerat repellat pariatur sit sunt doloremque, ullam distinctio ad illo ipsa consectetur, minus adipisci dicta molestias facilis neque perferendis eveniet modi ad?"
2002-06-26T08:59:35,9425af17-08c4-40ab-b3cf-83ed3d2f2079,prayitna65,"Natus amet accusamus dolor laborum nisi voluptatem sunt sint, animi provident officiis ex eius saepe voluptatibus pariatur illo atque culpa, totam voluptas similique vel cum dolores, vel incidunt impedit voluptatem reiciendis cumque a debitis, nulla aut voluptatem voluptatibus deserunt similique?"
1992-05-18T00:05:42,91845890-5131-4a0f-a77a-4615e1f45fd1,msihotang,"Tempore nobis repellat, enim iste in quibusdam aspernatur dolorum ea laudantium laboriosam repellat?"
2015-03-12T16:13:28,83ee7afa-7b95-4754-8463-510ca0bf0f8f,laswi54,"Laborum minima voluptate nihil omnis alias reprehenderit, suscipit consequatur ratione neque enim ducimus commodi soluta laborum, sequi repudiandae illo ipsa iure rerum consectetur."
2009-11-30T10:14:50,9f7ab537-a6c1-4f5d-9cd0-ebdde5a49714,lalitaadriansyah,"Quod consequatur ab vel placeat accusamus earum perferendis ipsam eos, molestias error vero dolore ab sapiente reiciendis optio velit odio, delectus tenetur accusamus, impedit eveniet porro quibusdam fugit ducimus quasi minima architecto a deleniti fugiat, atque suscipit eaque aut nostrum fuga a quia itaque consequatur aspernatur tempora?"
1981-04-11T00:52:37,4522ffe1-d2d0-4248-88b2-0520f436e599,cahyadiwaluyo,"Animi quaerat repellat, asperiores modi eligendi quas minima tenetur, dolore similique consequatur voluptatem pariatur id et sequi maxime nulla?"
1990-10-18T14:18:19,16af8c48-e1d2-4a7d-9910-8f1c6000d868,estiawanpermata,"Numquam inventore nisi quo voluptatem quas iusto, sapiente placeat explicabo ut at a quibusdam id consequuntur assumenda cum, at deserunt ullam reprehenderit nobis, deleniti voluptate cupiditate optio deserunt minima quisquam ipsum labore?"
2011-10-28T18:39:09,2c00f5ca-aa36-41fa-bbf3-483fc4060767,winarsihsetya,"Eligendi eveniet asperiores ducimus soluta minus consequuntur est dicta esse porro, iste molestiae quia assumenda quaerat eligendi harum, culpa quibusdam quaerat sint nobis necessitatibus velit possimus eaque, consequatur culpa quasi quo impedit, voluptatem eius perferendis dolore quis doloribus natus molestiae ipsum recusandae dicta."
1983-04-20T11:32:30,78813607-fd33-451e-b21d-2d03e2a7487c,ikin58,"Recusandae laborum exercitationem excepturi odio, dolorum ea magnam totam nobis ab, quasi optio quisquam assumenda minus vero, provident molestiae fuga delectus laudantium, soluta ad id esse quos fuga tenetur voluptatibus blanditiis atque eligendi."
1997-01-23T11:14:00,9ff740a4-9478-4433-ae50-e9ea7ce31600,kagustina,"Amet necessitatibus obcaecati aperiam incidunt, facilis quod illo sapiente aperiam, quod deserunt ad illo ab neque corporis sunt expedita nesciunt quidem, a tempore quos provident quas praesentium accusantium error doloribus accusamus, amet nisi nesciunt voluptatibus earum nostrum quam."
1996-05-19T19:34:45,a6cedf06-b880-4d5e-8435-1927b3b6bf1d,nsitumorang,"Cum consectetur libero harum ullam iste enim possimus quaerat officiis sequi blanditiis, harum quibusdam vitae, aperiam consequuntur nemo ipsum?"
1988-03-06T13:07:15,2f057dd2-9ad5-4f78-a51e-b91140beb6d6,nainggolanyani,"Cupiditate culpa eum, voluptas minus perspiciatis at cum reiciendis dolore nihil possimus eaque, voluptatum obcaecati tempora error dolorum."
1977-05-22T07:28:51,75c73448-89f2-4b60-b1aa-a242af677d4e,keishapadmasari,"Laboriosam sequi ab quasi, autem consequatur assumenda accusantium voluptate corporis deleniti magnam, suscipit officia a necessitatibus sed, nam nihil saepe explicabo perspiciatis dolorum dolores dignissimos voluptatibus repellat."
2008-03-30T15:05:06,3d455bcb-8cdc-4f18-82bf-36e39f1d36fd,myuniar,"Vero officiis reiciendis maiores sed, voluptas illo officiis id, harum quam eum ab perferendis optio repellendus id amet nemo velit omnis, porro tenetur recusandae dicta dolor voluptas nobis beatae unde alias earum?"
1987-12-24T09:25:02,43133ac1-202c-4f51-b690-922ef5e1c3b4,osihombing,"Reprehenderit provident illo, corporis recusandae molestiae hic mollitia beatae deleniti illo praesentium nam, odio at tenetur numquam esse sapiente voluptatem necessitatibus ullam."
2021-08-09T01:18:42,fd244b3a-1a5a-424d-b245-ed6155bbb940,santosodariati,"Exercitationem est vitae dignissimos quisquam, placeat tenetur illo cum culpa corrupti iure consequatur, unde atque iusto amet explicabo ut ipsa recusandae, quia impedit doloremque voluptates omnis sit explicabo quae amet consequuntur nostrum minima, odit fugiat numquam totam exercitationem asperiores magnam illo iure libero accusamus."
1982-02-06T15:58:15,7227d11d-d7cf-48fa-a6b4-2b03451b3e2d,kuncaranababan,"Odit adipisci possimus labore blanditiis deleniti harum minus sit, iste eos magnam earum illo deserunt voluptatibus ipsum?"
1974-11-10T05:55:21,ba63e5e9-8644-4c26-bf69-bd11514c8d6c,handayaniolga,"Fuga iusto autem quos, similique porro itaque dicta dolores, tenetur recusandae eaque accusamus molestiae a iure, dicta beatae similique perspiciatis, deserunt in sequi itaque porro nulla nostrum fugiat impedit iste?"
2009-06-26T11:47:45,071e7e96-6080-4b23-af90-49a3ac14a256,fpuspita,"Quasi suscipit quibusdam, aliquam ratione expedita repellendus saepe reiciendis porro asperiores odio omnis, cumque in debitis veniam reprehenderit assumenda a."
1996-05-11T02:22:34,b8462527-1850-4917-aa13-39794e44908d,putri17,"Maiores perferendis quasi ratione in illo deleniti voluptates, porro a aliquid tenetur ea illum."
1975-10-02T06:52:12,adb23f97-921a-4790-a163-0627134c5a3c,padmasariika,"Dicta corporis ut dignissimos quo nam odit impedit dolores magni, eius labore earum quas quod ducimus aperiam soluta quae obcaecati dolorem non, laborum recusandae sequi ipsum delectus suscipit similique nulla laudantium?"
1987-06-02T14:24:43,fb9e1f5b-7fad-45f4-bd9a-b87c3fa7398b,wirdasihombing,"Vero aut vitae reprehenderit quas consequatur accusamus rerum corrupti et, cumque laboriosam nulla atque labore amet esse, qui optio odio iste deserunt architecto perferendis odit ad eveniet."
1988-11-24T03:34:06,686d6069-16b7-4249-b74b-f9c4e9501b7e,nabilahassanah,"Eaque voluptate libero ratione temporibus, aliquid neque sequi natus eaque ad laboriosam totam exercitationem quisquam, inventore cum reiciendis totam quibusdam mollitia repellendus culpa dolorum amet, error asperiores atque eum?"
1987-03-08T13:33:38,98360cdd-277d-4467-8081-f6fb279c2397,haryantoajiono,"Eius cupiditate veritatis ipsa exercitationem atque unde esse quas sint, facilis dicta praesentium dignissimos consequatur soluta consectetur ducimus voluptatibus, modi optio soluta magni consequatur illum?"
2003-08-27T12:07:20,0a1049e3-3e09-4a40-aba2-73888d2d4369,nasyiahhendri,"Ea dolore similique ex pariatur maxime dolor eveniet voluptatibus, ratione iste quidem explicabo similique commodi unde rem sed minima veniam, commodi modi tempore labore doloribus cupiditate saepe?"
1980-01-21T14:50:54,2af6d5b2-f3ec-4f3f-9e14-01858cf9a10d,maryadianom,"Consectetur corporis debitis error nihil, ut temporibus doloremque natus odit culpa, soluta dolores accusantium nisi vero architecto beatae possimus enim eligendi deserunt, eveniet magnam esse molestiae adipisci repellendus."
1994-05-05T23:38:02,87ce15f9-4077-49c7-9d27-d35e9b11ef21,hutagalungganda,"Necessitatibus iste nobis, cum animi dignissimos id rerum hic ipsum?"
1983-06-11T22:50:42,33cf157f-fe1a-475c-8680-28677a8268b3,nfujiati,"Voluptate voluptatibus aspernatur blanditiis illum dolores minima facilis magni possimus dignissimos, illo non necessitatibus fugiat perferendis vero explicabo numquam assumenda iure?"
1980-12-04T10:22:03,731d6c3f-c854-4bc6-b95a-45ee0da03e16,tambawarsita,"Dolore maxime tenetur tempora ducimus quidem dolores ipsum, omnis dolorum eveniet possimus repudiandae magnam natus excepturi atque, natus deleniti dolorem a iste id soluta odit, quia voluptates quam provident ab ducimus animi ea dolorem incidunt nulla, illum beatae nisi maxime accusamus laudantium velit voluptatem adipisci quisquam tenetur rem."
1984-11-05T23:34:01,ac3ef7fa-f15e-4dc3-9f07-ca4a0c54c8c2,hidayantocinta,"Maiores error ratione atque labore natus cumque, ducimus provident aliquid reiciendis vero sit pariatur numquam modi excepturi, laudantium voluptate harum numquam eius nisi facilis, voluptatum tenetur quia ad consequuntur illum excepturi sapiente esse, aperiam necessitatibus officia quibusdam ipsam in obcaecati pariatur voluptatem repellat quis eligendi."
